LS,BMP,EMP,BegState,EndState,PASS SPEED,FREIGHT SPEED,TRACKS
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,80.93,82.3,"CROOKSTON JUN, MN","CROOKSTON, MN",N/A,49,1
32,82.3,83.9,"CROOKSTON, MN","FISHER LINE J, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,83.9,93.1,"FISHER LINE J, MN","FISHER, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,93.1,106.74,"FISHER, MN","E GRAND FORKS, MN",N/A,49,1
32,106.74,107.54,"E GRAND FORKS, MN","GRAND FORKS, ND",N/A,20,1
32,107.54,108,"GRAND FORKS, ND","GRAND FORKS P, ND",N/A,20,1
32,108,109.45,"GRAND FORKS P, ND","UNIVERSITY, ND",N/A,20,1
32,109.45,110.06,"UNIVERSITY, ND","GF SWITCH, ND",N/A,25,1
,,,,,,,
33,0,1.5,"GF SWITCH, ND","DL SWITCH, ND",79,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,1.5,13.1,"DL SWITCH, ND","GR FORK USAFB, ND",N/A,50,1
33,13.1,18.28,"GR FORK USAFB, ND","ARVILLA, ND",N/A,50,1
33,13.1,18.28,"GR FORK USAFB, ND","ARVILLA, ND",N/A,50,1
33,13.1,18.28,"GR FORK USAFB, ND","ARVILLA, ND",N/A,50,1
33,13.1,18.28,"GR FORK USAFB, ND","ARVILLA, ND",N/A,50,1
33,13.1,18.28,"GR FORK USAFB, ND","ARVILLA, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,24.33,26.6,"LARIMORE, ND","HANNAH JUNCTI, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,26.6,60.72,"HANNAH JUNCTI, ND","LAKOTA, ND",N/A,50,1
33,60.72,61.04,"LAKOTA, ND","SARLES LINE J, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,61.04,69.65,"SARLES LINE J, ND","DOYON, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,69.65,85.31,"DOYON, ND","DEVILS LAKE, ND",70,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,85.31,104.25,"DEVILS LAKE, ND","CHURCHS FERRY, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,104.25,115.7,"CHURCHS FERRY, ND","LEEDS JUNCTIO, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,115.7,121.9,"LEEDS, ND","YORK, ND",79,50,1
33,121.9,122.3,"YORK, ND","WOLFORD LINE, ND",79,50,1
33,122.3,127.84,"WOLFORD LINE, ND","KNOX, ND",79,50,1
33,122.3,127.84,"WOLFORD LINE, ND","KNOX, ND",79,50,1
33,122.3,127.84,"WOLFORD LINE, ND","KNOX, ND",79,50,1
33,122.3,127.84,"WOLFORD LINE, ND","KNOX, ND",79,50,1
33,122.3,127.84,"WOLFORD LINE, ND","KNOX, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,127.84,142.4,"KNOX, ND","RUGBY, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,142.9,161.3,"WESTHOPE LINE, ND","TOWNER, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,161.3,182,"TOWNER, ND","GRANVILLE, ND",79,50,1
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
33,196.3,202.1,"SURREY, ND","MINOT, ND",60,50,2
,,,,,,,
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,0.77,19.8,"FRANNIE, WY","POWELL, WY",N/A,25,1
330,19.8,24.11,"POWELL, WY","RALSTON, WY",N/A,25,1
330,19.8,24.11,"POWELL, WY","RALSTON, WY",N/A,25,1
330,19.8,24.11,"POWELL, WY","RALSTON, WY",N/A,25,1
330,19.8,24.11,"POWELL, WY","RALSTON, WY",N/A,25,1
330,19.8,24.11,"POWELL, WY","RALSTON, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
330,24.11,42.4,"RALSTON, WY","CODY, WY",N/A,25,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
336,115.6,210.98,"GREAT FALLS, MT","HELENA, MT",N/A,35,1
